name,constant,operant,region,atlas_id
eTIVc_X_PHILIPS,-0.000231558,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Lateral_occipital_LS,DKT40  
GE,-53.9661193,GE * G_[modality_manuf_id],Lateral_occipital_LS,DKT40  
GE_X_MFSq,0,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Lateral_occipital_LS,DKT40  
Intercept,4837.721375,Intercept,Lateral_occipital_LS,DKT40  
MFSq,0,MFSq * [magnetic_field_strength],Lateral_occipital_LS,DKT40  
Philips,-73.24382426,Philips * P_[modality_manuf_id],Lateral_occipital_LS,DKT40  
PHILIPS_X_MFSq,0,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Lateral_occipital_LS,DKT40  
RMSE,479.3954526,RMSE,Lateral_occipital_LS,DKT40  
sexq,175.7414305,sexq * [gender],Lateral_occipital_LS,DKT40  
Volume,0,[volume],Lateral_occipital_LS,DKT40  
agec1,-0.001037101,agec1 * agec,Lateral_occipital_LT,DKT40  
agec2,-4.84E-05,"agec2 * pow(agec, 2)",Lateral_occipital_LT,DKT40  
agec3,-1.66E-06,"agec3 * pow(agec, 3)",Lateral_occipital_LT,DKT40  
AGEc_X_SEXq,0,AGEc_X_SEXq * agec * [gender],Lateral_occipital_LT,DKT40  
eTIVc1,5.19E-08,eTIVc1 * eTIVc,Lateral_occipital_LT,DKT40  
eTIVc2,0,"eTIVc2 * pow(eTIVc, 2)",Lateral_occipital_LT,DKT40  
eTIVc3,0,"eTIVc3 * pow(eTIVc, 3)",Lateral_occipital_LT,DKT40  
eTIVc_X_GE,0,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Lateral_occipital_LT,DKT40  
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Lateral_occipital_LT,DKT40  
eTIVc_X_PHILIPS,0,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Lateral_occipital_LT,DKT40  
GE,-0.007280198,GE * G_[modality_manuf_id],Lateral_occipital_LT,DKT40  
GE_X_MFSq,-0.021626015,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Lateral_occipital_LT,DKT40  
Intercept,2.161634824,Intercept,Lateral_occipital_LT,DKT40  
MFSq,-0.036080928,MFSq * [magnetic_field_strength],Lateral_occipital_LT,DKT40  
Philips,-0.091219479,Philips * P_[modality_manuf_id],Lateral_occipital_LT,DKT40  
PHILIPS_X_MFSq,0.061934029,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Lateral_occipital_LT,DKT40  
RMSE,0.127569667,RMSE,Lateral_occipital_LT,DKT40  
sexq,-0.03365526,sexq * [gender],Lateral_occipital_LT,DKT40  
Volume,0,[volume],Lateral_occipital_LT,DKT40  
agec1,-15.2824057,agec1 * agec,Lateral_occipital_LV,DKT40  
agec2,-0.238270846,"agec2 * pow(agec, 2)",Lateral_occipital_LV,DKT40  
agec3,-0.012232275,"agec3 * pow(agec, 3)",Lateral_occipital_LV,DKT40  
AGEc_X_SEXq,-4.541863088,AGEc_X_SEXq * agec * [gender],Lateral_occipital_LV,DKT40  
eTIVc1,0.004885503,eTIVc1 * eTIVc,Lateral_occipital_LV,DKT40  
eTIVc2,1.97E-09,"eTIVc2 * pow(eTIVc, 2)",Lateral_occipital_LV,DKT40  
eTIVc3,0,"eTIVc3 * pow(eTIVc, 3)",Lateral_occipital_LV,DKT40  
eTIVc_X_GE,0.00021516,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Lateral_occipital_LV,DKT40  
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Lateral_occipital_LV,DKT40  
eTIVc_X_PHILIPS,-0.000918172,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Lateral_occipital_LV,DKT40  
GE,-96.28811296,GE * G_[modality_manuf_id],Lateral_occipital_LV,DKT40  
GE_X_MFSq,-405.2356755,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Lateral_occipital_LV,DKT40  
Intercept,11522.79954,Intercept,Lateral_occipital_LV,DKT40  
MFSq,-227.0981817,MFSq * [magnetic_field_strength],Lateral_occipital_LV,DKT40  
Philips,-946.278564,Philips * P_[modality_manuf_id],Lateral_occipital_LV,DKT40  
PHILIPS_X_MFSq,379.4723384,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Lateral_occipital_LV,DKT40  
RMSE,1306.692007,RMSE,Lateral_occipital_LV,DKT40  
sexq,298.8033211,sexq * [gender],Lateral_occipital_LV,DKT40  
Volume,0,[volume],Lateral_occipital_LV,DKT40  
agec1,-6.306290931,agec1 * agec,Lateral_occipital_RS,DKT40  
agec2,0,"agec2 * pow(agec, 2)",Lateral_occipital_RS,DKT40  
agec3,0,"agec3 * pow(agec, 3)",Lateral_occipital_RS,DKT40  
AGEc_X_SEXq,-1.590748514,AGEc_X_SEXq * agec * [gender],Lateral_occipital_RS,DKT40  
eTIVc1,0.002233288,eTIVc1 * eTIVc,Lateral_occipital_RS,DKT40  
eTIVc2,6.30E-10,"eTIVc2 * pow(eTIVc, 2)",Lateral_occipital_RS,DKT40  
eTIVc3,-1.45E-15,"eTIVc3 * pow(eTIVc, 3)",Lateral_occipital_RS,DKT40  
eTIVc_X_GE,-0.000140645,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Lateral_occipital_RS,DKT40  
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Lateral_occipital_RS,DKT40  
eTIVc_X_PHILIPS,-0.000281878,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Lateral_occipital_RS,DKT40  
GE,-109.770759,GE * G_[modality_manuf_id],Lateral_occipital_RS,DKT40  
GE_X_MFSq,0,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Lateral_occipital_RS,DKT40  
Intercept,4750.014721,Intercept,Lateral_occipital_RS,DKT40  
MFSq,0,MFSq * [magnetic_field_strength],Lateral_occipital_RS,DKT40  
Philips,-55.08156657,Philips * P_[modality_manuf_id],Lateral_occipital_RS,DKT40  
PHILIPS_X_MFSq,0,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Lateral_occipital_RS,DKT40  
RMSE,490.6801402,RMSE,Lateral_occipital_RS,DKT40  
sexq,193.430583,sexq * [gender],Lateral_occipital_RS,DKT40  
Volume,0,[volume],Lateral_occipital_RS,DKT40  
agec1,-0.001234474,agec1 * agec,Lateral_occipital_RT,DKT40  
agec2,-5.45E-05,"agec2 * pow(agec, 2)",Lateral_occipital_RT,DKT40  
agec3,-1.32E-06,"agec3 * pow(agec, 3)",Lateral_occipital_RT,DKT40  
AGEc_X_SEXq,0,AGEc_X_SEXq * agec * [gender],Lateral_occipital_RT,DKT40  
eTIVc1,1.02E-07,eTIVc1 * eTIVc,Lateral_occipital_RT,DKT40  
eTIVc2,0,"eTIVc2 * pow(eTIVc, 2)",Lateral_occipital_RT,DKT40  
eTIVc3,0,"eTIVc3 * pow(eTIVc, 3)",Lateral_occipital_RT,DKT40  
eTIVc_X_GE,-6.20E-08,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Lateral_occipital_RT,DKT40  
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Lateral_occipital_RT,DKT40  
eTIVc_X_PHILIPS,-5.97E-08,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Lateral_occipital_RT,DKT40  
GE,0.021610602,GE * G_[modality_manuf_id],Lateral_occipital_RT,DKT40  
GE_X_MFSq,-0.065534028,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Lateral_occipital_RT,DKT40  
Intercept,2.223349903,Intercept,Lateral_occipital_RT,DKT40  
MFSq,-0.04570744,MFSq * [magnetic_field_strength],Lateral_occipital_RT,DKT40  
Philips,-0.111813662,Philips * P_[modality_manuf_id],Lateral_occipital_RT,DKT40  
PHILIPS_X_MFSq,0.082968524,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Lateral_occipital_RT,DKT40  
RMSE,0.1335276,RMSE,Lateral_occipital_RT,DKT40  
sexq,-0.032699915,sexq * [gender],Lateral_occipital_RT,DKT40  
Volume,0,[volume],Lateral_occipital_RT,DKT40  
agec1,-20.24107113,agec1 * agec,Lateral_occipital_RV,DKT40  
agec2,-0.239627478,"agec2 * pow(agec, 2)",Lateral_occipital_RV,DKT40  
agec3,-0.007855591,"agec3 * pow(agec, 3)",Lateral_occipital_RV,DKT40  
AGEc_X_SEXq,-4.353709878,AGEc_X_SEXq * agec * [gender],Lateral_occipital_RV,DKT40  
eTIVc1,0.005727509,eTIVc1 * eTIVc,Lateral_occipital_RV,DKT40  
eTIVc2,1.34E-09,"eTIVc2 * pow(eTIVc, 2)",Lateral_occipital_RV,DKT40  
eTIVc3,-3.94E-15,"eTIVc3 * pow(eTIVc, 3)",Lateral_occipital_RV,DKT40  
eTIVc_X_GE,-0.000508821,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Lateral_occipital_RV,DKT40  
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Lateral_occipital_RV,DKT40  
eTIVc_X_PHILIPS,-0.001175838,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Lateral_occipital_RV,DKT40  
GE,-113.1590993,GE * G_[modality_manuf_id],Lateral_occipital_RV,DKT40  
GE_X_MFSq,-608.8912603,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Lateral_occipital_RV,DKT40  
Intercept,11652.46574,Intercept,Lateral_occipital_RV,DKT40  
MFSq,-133.1400221,MFSq * [magnetic_field_strength],Lateral_occipital_RV,DKT40  
Philips,-921.6485364,Philips * P_[modality_manuf_id],Lateral_occipital_RV,DKT40  
PHILIPS_X_MFSq,349.0831299,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Lateral_occipital_RV,DKT40  
RMSE,1363.724312,RMSE,Lateral_occipital_RV,DKT40  
sexq,384.8427731,sexq * [gender],Lateral_occipital_RV,DKT40  
Volume,0,[volume],Lateral_occipital_RV,DKT40  
agec1,-1.532796244,agec1 * agec,Lateral_orbitofrontal_LS,DKT40  
agec2,-0.035551604,"agec2 * pow(agec, 2)",Lateral_orbitofrontal_LS,DKT40  
agec3,-0.001422259,"agec3 * pow(agec, 3)",Lateral_orbitofrontal_LS,DKT40  
AGEc_X_SEXq,0,AGEc_X_SEXq * agec * [gender],Lateral_orbitofrontal_LS,DKT40  
eTIVc1,0.001614406,eTIVc1 * eTIVc,Lateral_orbitofrontal_LS,DKT40  
eTIVc2,3.30E-10,"eTIVc2 * pow(eTIVc, 2)",Lateral_orbitofrontal_LS,DKT40  
eTIVc3,-1.57E-15,"eTIVc3 * pow(eTIVc, 3)",Lateral_orbitofrontal_LS,DKT40  
eTIVc_X_GE,0.000238716,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Lateral_orbitofrontal_LS,DKT40  
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Lateral_orbitofrontal_LS,DKT40  
eTIVc_X_PHILIPS,-0.00013475,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Lateral_orbitofrontal_LS,DKT40  
GE,-109.8218376,GE * G_[modality_manuf_id],Lateral_orbitofrontal_LS,DKT40  
GE_X_MFSq,59.93823502,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Lateral_orbitofrontal_LS,DKT40  
Intercept,2840.590631,Intercept,Lateral_orbitofrontal_LS,DKT40  
MFSq,-138.2884591,MFSq * [magnetic_field_strength],Lateral_orbitofrontal_LS,DKT40  
Philips,-103.7876735,Philips * P_[modality_manuf_id],Lateral_orbitofrontal_LS,DKT40  
PHILIPS_X_MFSq,138.9832472,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Lateral_orbitofrontal_LS,DKT40  
RMSE,269.334736,RMSE,Lateral_orbitofrontal_LS,DKT40  
sexq,0,sexq * [gender],Lateral_orbitofrontal_LS,DKT40  
Volume,0,[volume],Lateral_orbitofrontal_LS,DKT40  
agec1,-0.001932733,agec1 * agec,Lateral_orbitofrontal_LT,DKT40  
agec2,3.27E-05,"agec2 * pow(agec, 2)",Lateral_orbitofrontal_LT,DKT40  
agec3,-1.06E-06,"agec3 * pow(agec, 3)",Lateral_orbitofrontal_LT,DKT40  
AGEc_X_SEXq,-0.001417122,AGEc_X_SEXq * agec * [gender],Lateral_orbitofrontal_LT,DKT40  
eTIVc1,-9.77E-08,eTIVc1 * eTIVc,Lateral_orbitofrontal_LT,DKT40  
eTIVc2,-6.04E-14,"eTIVc2 * pow(eTIVc, 2)",Lateral_orbitofrontal_LT,DKT40  
eTIVc3,5.85E-19,"eTIVc3 * pow(eTIVc, 3)",Lateral_orbitofrontal_LT,DKT40  
eTIVc_X_GE,-1.54E-08,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Lateral_orbitofrontal_LT,DKT40  
eTIVc_X_MFSq,9.63E-08,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Lateral_orbitofrontal_LT,DKT40  
eTIVc_X_PHILIPS,-8.99E-08,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Lateral_orbitofrontal_LT,DKT40  
GE,0.075123247,GE * G_[modality_manuf_id],Lateral_orbitofrontal_LT,DKT40  
GE_X_MFSq,0.026854579,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Lateral_orbitofrontal_LT,DKT40  
Intercept,2.579466486,Intercept,Lateral_orbitofrontal_LT,DKT40  
MFSq,-0.092801109,MFSq * [magnetic_field_strength],Lateral_orbitofrontal_LT,DKT40  
Philips,0.074349298,Philips * P_[modality_manuf_id],Lateral_orbitofrontal_LT,DKT40  
PHILIPS_X_MFSq,0.101971598,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Lateral_orbitofrontal_LT,DKT40  
RMSE,0.171600321,RMSE,Lateral_orbitofrontal_LT,DKT40  
sexq,-0.001168294,sexq * [gender],Lateral_orbitofrontal_LT,DKT40  
Volume,0,[volume],Lateral_orbitofrontal_LT,DKT40  
agec1,-16.37596481,agec1 * agec,Lateral_orbitofrontal_LV,DKT40  
agec2,0.218239416,"agec2 * pow(agec, 2)",Lateral_orbitofrontal_LV,DKT40  
agec3,-0.005889536,"agec3 * pow(agec, 3)",Lateral_orbitofrontal_LV,DKT40  
AGEc_X_SEXq,-5.540542502,AGEc_X_SEXq * agec * [gender],Lateral_orbitofrontal_LV,DKT40  
eTIVc1,0.003849401,eTIVc1 * eTIVc,Lateral_orbitofrontal_LV,DKT40  
eTIVc2,6.81E-10,"eTIVc2 * pow(eTIVc, 2)",Lateral_orbitofrontal_LV,DKT40  
eTIVc3,0,"eTIVc3 * pow(eTIVc, 3)",Lateral_orbitofrontal_LV,DKT40  
eTIVc_X_GE,0.000540815,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Lateral_orbitofrontal_LV,DKT40  
eTIVc_X_MFSq,0.000404093,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Lateral_orbitofrontal_LV,DKT40  
eTIVc_X_PHILIPS,-0.000455398,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Lateral_orbitofrontal_LV,DKT40  
GE,90.8258318,GE * G_[modality_manuf_id],Lateral_orbitofrontal_LV,DKT40  
GE_X_MFSq,-91.86655866,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Lateral_orbitofrontal_LV,DKT40  
Intercept,8087.739645,Intercept,Lateral_orbitofrontal_LV,DKT40  
MFSq,-455.6082229,MFSq * [magnetic_field_strength],Lateral_orbitofrontal_LV,DKT40  
Philips,-259.7176879,Philips * P_[modality_manuf_id],Lateral_orbitofrontal_LV,DKT40  
PHILIPS_X_MFSq,581.3582649,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Lateral_orbitofrontal_LV,DKT40  
RMSE,755.2966305,RMSE,Lateral_orbitofrontal_LV,DKT40  
sexq,54.27380553,sexq * [gender],Lateral_orbitofrontal_LV,DKT40  
Volume,0,[volume],Lateral_orbitofrontal_LV,DKT40  
agec1,-3.146452933,agec1 * agec,Lateral_orbitofrontal_RS,DKT40  
agec2,-0.059521324,"agec2 * pow(agec, 2)",Lateral_orbitofrontal_RS,DKT40  
agec3,0,"agec3 * pow(agec, 3)",Lateral_orbitofrontal_RS,DKT40  
AGEc_X_SEXq,0,AGEc_X_SEXq * agec * [gender],Lateral_orbitofrontal_RS,DKT40  
eTIVc1,0.001535197,eTIVc1 * eTIVc,Lateral_orbitofrontal_RS,DKT40  
eTIVc2,2.89E-10,"eTIVc2 * pow(eTIVc, 2)",Lateral_orbitofrontal_RS,DKT40  
eTIVc3,-1.31E-15,"eTIVc3 * pow(eTIVc, 3)",Lateral_orbitofrontal_RS,DKT40  
eTIVc_X_GE,0.000279882,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Lateral_orbitofrontal_RS,DKT40  
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Lateral_orbitofrontal_RS,DKT40  
eTIVc_X_PHILIPS,-0.000115596,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Lateral_orbitofrontal_RS,DKT40  
GE,7.034117793,GE * G_[modality_manuf_id],Lateral_orbitofrontal_RS,DKT40  
GE_X_MFSq,-90.94678933,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Lateral_orbitofrontal_RS,DKT40  
Intercept,2844.114878,Intercept,Lateral_orbitofrontal_RS,DKT40  
MFSq,25.67588121,MFSq * [magnetic_field_strength],Lateral_orbitofrontal_RS,DKT40  
Philips,0.139691355,Philips * P_[modality_manuf_id],Lateral_orbitofrontal_RS,DKT40  
PHILIPS_X_MFSq,-24.40446372,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Lateral_orbitofrontal_RS,DKT40  
RMSE,277.7948884,RMSE,Lateral_orbitofrontal_RS,DKT40  
sexq,0,sexq * [gender],Lateral_orbitofrontal_RS,DKT40  
Volume,0,[volume],Lateral_orbitofrontal_RS,DKT40  
agec1,-0.002103098,agec1 * agec,Lateral_orbitofrontal_RT,DKT40  
agec2,5.45E-05,"agec2 * pow(agec, 2)",Lateral_orbitofrontal_RT,DKT40  
agec3,-1.28E-06,"agec3 * pow(agec, 3)",Lateral_orbitofrontal_RT,DKT40  
AGEc_X_SEXq,-0.001157651,AGEc_X_SEXq * agec * [gender],Lateral_orbitofrontal_RT,DKT40  
eTIVc1,-1.24E-07,eTIVc1 * eTIVc,Lateral_orbitofrontal_RT,DKT40  
eTIVc2,-1.07E-13,"eTIVc2 * pow(eTIVc, 2)",Lateral_orbitofrontal_RT,DKT40  
eTIVc3,9.03E-19,"eTIVc3 * pow(eTIVc, 3)",Lateral_orbitofrontal_RT,DKT40  
eTIVc_X_GE,0,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Lateral_orbitofrontal_RT,DKT40  
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Lateral_orbitofrontal_RT,DKT40  
eTIVc_X_PHILIPS,0,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Lateral_orbitofrontal_RT,DKT40  
GE,0.102658443,GE * G_[modality_manuf_id],Lateral_orbitofrontal_RT,DKT40  
GE_X_MFSq,-0.04168798,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Lateral_orbitofrontal_RT,DKT40  
Intercept,2.516802795,Intercept,Lateral_orbitofrontal_RT,DKT40  
MFSq,-0.003463659,MFSq * [magnetic_field_strength],Lateral_orbitofrontal_RT,DKT40  
Philips,0.093456013,Philips * P_[modality_manuf_id],Lateral_orbitofrontal_RT,DKT40  
PHILIPS_X_MFSq,0.010866361,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Lateral_orbitofrontal_RT,DKT40  
RMSE,0.178894382,RMSE,Lateral_orbitofrontal_RT,DKT40  
sexq,-0.014367153,sexq * [gender],Lateral_orbitofrontal_RT,DKT40  
Volume,0,[volume],Lateral_orbitofrontal_RT,DKT40  
agec1,-18.5254816,agec1 * agec,Lateral_orbitofrontal_RV,DKT40  
agec2,0.268336121,"agec2 * pow(agec, 2)",Lateral_orbitofrontal_RV,DKT40  
agec3,-0.006498202,"agec3 * pow(agec, 3)",Lateral_orbitofrontal_RV,DKT40  
AGEc_X_SEXq,-4.896540342,AGEc_X_SEXq * agec * [gender],Lateral_orbitofrontal_RV,DKT40  
eTIVc1,0.003607952,eTIVc1 * eTIVc,Lateral_orbitofrontal_RV,DKT40  
eTIVc2,6.43E-10,"eTIVc2 * pow(eTIVc, 2)",Lateral_orbitofrontal_RV,DKT40  
eTIVc3,0,"eTIVc3 * pow(eTIVc, 3)",Lateral_orbitofrontal_RV,DKT40  
eTIVc_X_GE,0.000788051,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Lateral_orbitofrontal_RV,DKT40  
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Lateral_orbitofrontal_RV,DKT40  
eTIVc_X_PHILIPS,-0.000186862,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Lateral_orbitofrontal_RV,DKT40  
GE,356.0646092,GE * G_[modality_manuf_id],Lateral_orbitofrontal_RV,DKT40  
GE_X_MFSq,-625.3165465,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Lateral_orbitofrontal_RV,DKT40  
Intercept,8053.382469,Intercept,Lateral_orbitofrontal_RV,DKT40  
MFSq,87.06998782,MFSq * [magnetic_field_strength],Lateral_orbitofrontal_RV,DKT40  
Philips,-108.3320184,Philips * P_[modality_manuf_id],Lateral_orbitofrontal_RV,DKT40  
PHILIPS_X_MFSq,33.08111035,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Lateral_orbitofrontal_RV,DKT40  
RMSE,743.2287669,RMSE,Lateral_orbitofrontal_RV,DKT40  
sexq,51.59961419,sexq * [gender],Lateral_orbitofrontal_RV,DKT40  
Volume,0,[volume],Lateral_orbitofrontal_RV,DKT40  
agec1,-3.612880836,agec1 * agec,Left_Accumbens_area,SUBCOR 
agec2,0.020037483,"agec2 * pow(agec, 2)",Left_Accumbens_area,SUBCOR 
agec3,0,"agec3 * pow(agec, 3)",Left_Accumbens_area,SUBCOR 
AGEc_X_SEXq,-0.950603757,AGEc_X_SEXq * agec * [gender],Left_Accumbens_area,SUBCOR 
eTIVc1,5.31E-05,eTIVc1 * eTIVc,Left_Accumbens_area,SUBCOR 
eTIVc2,8.06E-11,"eTIVc2 * pow(eTIVc, 2)",Left_Accumbens_area,SUBCOR 
eTIVc3,0,"eTIVc3 * pow(eTIVc, 3)",Left_Accumbens_area,SUBCOR 
eTIVc_X_GE,0,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Left_Accumbens_area,SUBCOR 
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Left_Accumbens_area,SUBCOR 
eTIVc_X_PHILIPS,0,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Left_Accumbens_area,SUBCOR 
GE,101.7867761,GE * G_[modality_manuf_id],Left_Accumbens_area,SUBCOR 
GE_X_MFSq,-183.1062051,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Left_Accumbens_area,SUBCOR 
Intercept,445.7395966,Intercept,Left_Accumbens_area,SUBCOR 
MFSq,130.24121,MFSq * [magnetic_field_strength],Left_Accumbens_area,SUBCOR 
Philips,39.73298443,Philips * P_[modality_manuf_id],Left_Accumbens_area,SUBCOR 
PHILIPS_X_MFSq,-180.242033,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Left_Accumbens_area,SUBCOR 
RMSE,129.1689591,RMSE,Left_Accumbens_area,SUBCOR 
sexq,37.40947303,sexq * [gender],Left_Accumbens_area,SUBCOR 
Volume,0,[volume],Left_Accumbens_area,SUBCOR 
agec1,-1.326218135,agec1 * agec,Left_Amygdala,SUBCOR 
agec2,-0.035511291,"agec2 * pow(agec, 2)",Left_Amygdala,SUBCOR 
agec3,-0.002494069,"agec3 * pow(agec, 3)",Left_Amygdala,SUBCOR 
AGEc_X_SEXq,-0.617069426,AGEc_X_SEXq * agec * [gender],Left_Amygdala,SUBCOR 
eTIVc1,0.00043467,eTIVc1 * eTIVc,Left_Amygdala,SUBCOR 
eTIVc2,1.25E-10,"eTIVc2 * pow(eTIVc, 2)",Left_Amygdala,SUBCOR 
eTIVc3,0,"eTIVc3 * pow(eTIVc, 3)",Left_Amygdala,SUBCOR 
eTIVc_X_GE,5.22E-05,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Left_Amygdala,SUBCOR 
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Left_Amygdala,SUBCOR 
eTIVc_X_PHILIPS,-9.32E-05,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Left_Amygdala,SUBCOR 
GE,-64.72485605,GE * G_[modality_manuf_id],Left_Amygdala,SUBCOR 
GE_X_MFSq,108.3384027,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Left_Amygdala,SUBCOR 
Intercept,1513.759682,Intercept,Left_Amygdala,SUBCOR 
MFSq,-172.3968125,MFSq * [magnetic_field_strength],Left_Amygdala,SUBCOR 
Philips,-7.513923718,Philips * P_[modality_manuf_id],Left_Amygdala,SUBCOR 
PHILIPS_X_MFSq,30.02908902,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Left_Amygdala,SUBCOR 
RMSE,192.3772336,RMSE,Left_Amygdala,SUBCOR 
sexq,87.31134775,sexq * [gender],Left_Amygdala,SUBCOR 
Volume,0,[volume],Left_Amygdala,SUBCOR 
agec1,-9.045167755,agec1 * agec,Left_Caudate,SUBCOR 
agec2,0.213479296,"agec2 * pow(agec, 2)",Left_Caudate,SUBCOR 
agec3,0.002114799,"agec3 * pow(agec, 3)",Left_Caudate,SUBCOR 
AGEc_X_SEXq,-2.334356839,AGEc_X_SEXq * agec * [gender],Left_Caudate,SUBCOR 
eTIVc1,0.00171266,eTIVc1 * eTIVc,Left_Caudate,SUBCOR 
eTIVc2,7.16E-10,"eTIVc2 * pow(eTIVc, 2)",Left_Caudate,SUBCOR 
eTIVc3,-8.61E-16,"eTIVc3 * pow(eTIVc, 3)",Left_Caudate,SUBCOR 
eTIVc_X_GE,-0.000105216,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Left_Caudate,SUBCOR 
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Left_Caudate,SUBCOR 
eTIVc_X_PHILIPS,-0.000238437,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Left_Caudate,SUBCOR 
GE,-62.19884603,GE * G_[modality_manuf_id],Left_Caudate,SUBCOR 
GE_X_MFSq,0,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Left_Caudate,SUBCOR 
Intercept,3551.883246,Intercept,Left_Caudate,SUBCOR 
MFSq,0,MFSq * [magnetic_field_strength],Left_Caudate,SUBCOR 
Philips,-181.0110399,Philips * P_[modality_manuf_id],Left_Caudate,SUBCOR 
PHILIPS_X_MFSq,0,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Left_Caudate,SUBCOR 
RMSE,427.3627265,RMSE,Left_Caudate,SUBCOR 
